permno,gvkey,sample_year_final,annual_return,annual_excess_return,automation,size,book_to_market,profitability,leverage,investment,sic2,n_months
12190,015027,2009,-0.17659194805674705,-0.17751995556409061,4.7794634557189175,3.6567694001957025,1.5680208079716385,0.06306794712928543,0.3183343659644775,0.019073426113493313,28,12
12190,015027,2010,2.5392823182182305,2.5359088101015708,4.787440928482892,3.5362234899757317,3.966,0.03,0.346,-0.11356361007847982,28,12
12190,015027,2011,0.5802222344730603,0.5796338947705955,4.950874726737925,3.4927429082862536,2.321,0.117,0.282,-0.04254885400588303,28,12
12190,015027,2012,-0.3090677674426665,-0.30950660693672116,4.873732274801812,3.6155288873640044,1.218,0.164,0.3,0.1306424139189683,28,12
12190,015027,2013,-0.08133920287865293,-0.08133920287865293,4.868224547589491,3.870513274471393,0.946,0.202,0.319,0.29044147319146646,28,12
12190,015027,2014,-0.2519047733624499,-0.2519047733624499,4.791174190352844,3.997209384788869,1.173,0.064,0.283,0.13507202868638854,28,12
12190,015027,2015,-0.3934909361500243,-0.39355528526435923,4.797417070822396,3.9630392614441106,1.492,0.045,0.256,-0.033592917753370324,28,12
12190,015027,2016,0.3525482529340713,0.3497473538001876,4.6851254772535125,3.874591091419281,2.161,0.064,0.237,-0.0846494478970675,28,12
12190,015027,2017,-0.07377048753920745,-0.08124622291454087,5.13950372844923,3.6029947149567665,1.417,0.027,0.249,-0.23783817453231731,28,12
12209,015087,2006,0.4563854984479443,0.4229397591168973,4.5123916825060695,3.197243524741087,0.1907690006845021,0.16566523605150216,0.18663396689147763,NA,20,6
12209,015087,2007,0.2652424295841247,0.20905084408719987,4.5123916825060695,3.197243524741087,0.1907690006845021,0.16566523605150216,0.18663396689147763,NA,20,12
12209,015087,2008,-0.24091195504446095,-0.2531115019349025,4.283701497783978,3.4964772579770313,0.1501807320804348,0.1512167035364708,0.2809479075123489,0.3488248518291438,20,12
12209,015087,2009,0.3229380288602772,0.321768065257509,4.402441819416474,3.548697423514074,0.1296695921943065,0.16069374137137596,0.2575356649792913,0.05360768508136605,20,12
12209,015087,2010,-0.19612784223005786,-0.19694894433125787,4.03096092949966,3.5454708708185803,0.185,0.245,0.359,-0.0032213529682467174,20,12
12209,015087,2011,0.009423006622872876,0.00902140152860631,4.28234441140073,3.940999113664663,0.215,0.17,0.354,0.485168513388735,20,12
12209,015087,2012,-0.08698746965553494,-0.08753907301722419,3.8939560139015548,3.9523776907764763,0.223,0.139,0.34,0.011443559354964031,20,12
12209,015087,2013,0.8370055038215207,0.8370055038215207,3.851371868108663,3.941057398346494,0.267,0.171,0.305,-0.01125645901765302,20,12
12209,015087,2014,0.15957304178647624,0.15957304178647624,3.837625947204028,3.9798124864645033,0.21,0.222,0.295,0.039515862685291295,20,12
12209,015087,2015,-0.40097161229474687,-0.4010309754629552,4.102596138419866,4.153776315991513,0.211,0.11,0.316,0.19001252172612934,20,12
12209,015087,2016,0.03693577073547627,0.03478139365628041,4.124083139745028,4.149842338707523,0.281,0.1,0.296,-0.0039262493325376135,20,12
12209,015087,2017,-0.30495161535923265,-0.31061668777181817,4.073636119393469,4.173124935024583,0.182,0.136,0.295,0.023555751765893147,20,12
12209,015087,2018,-0.7649997714202363,-0.7697606631046837,4.237362069057025,4.1877741870119625,0.349,0.102,0.275,0.01475707816014046,20,12
12209,015087,2019,0.05850854661175453,0.03599474486190801,4.297085306168098,4.16695975406684,1.092,0.002,0.278,-0.020599307790394063,20,12
12209,015087,2020,1.718590420674723,1.7063719733957496,4.347870713531875,4.03965955757037,1.236,0.013,0.262,-0.11953068088470067,20,12
12209,015087,2021,-0.14972219954118182,-0.14981776332382823,4.330176010311132,4.042823171647154,0.609,0.113,0.23,0.003168623585121547,20,12
12209,015087,2022,0.20652104449189634,0.1895141422524096,4.229739986501843,4.095493901478622,0.588,0.147,0.242,0.05408251004615089,20,12
12209,015087,2023,1.4162159347648564,1.309343813926648,4.292497584232736,4.260903652600936,0.606,0.055,0.308,0.17987647538663856,20,12
12209,015087,2024,0.8493672034658022,0.7595815710322353,4.296420081141701,4.234092011738615,0.388,0.228,0.299,-0.02645539972345289,20,12
12211,014954,2006,0.20906349763901533,0.18050142870848096,3.3240316684193294,4.904081474141385,0.37511665568730784,0.0777149044415933,0.18918117161948694,NA,35,6
12211,014954,2007,1.1806809081569658,1.0875818966673023,3.3240316684193294,4.904081474141385,0.37511665568730784,0.0777149044415933,0.18918117161948694,NA,35,12
12211,014954,2008,-0.5483691146785019,-0.555776687752346,3.5935168482958115,5.258713379954873,0.3669607816355706,0.10187063682803249,0.3710789974718312,0.4256557820808521,35,12
12211,014954,2009,0.2649124100253655,0.26387012975543844,3.9173701964784224,5.489784475001694,0.2962366095078533,0.12765632418818768,0.4177329122024731,0.2599488123849059,35,12
12211,014954,2010,0.5035337134610294,0.5020924742207677,3.860007305824859,5.789583953347314,0.521,0.106,0.331,0.34958815879110666,35,12
12211,014954,2011,-0.07123134647897578,-0.07157897895192966,4.367678101506855,5.729765311459798,0.333,0.138,0.294,-0.058064654288922185,35,12
12211,014954,2012,0.4685443821741253,0.4676512631201406,4.185069884451304,5.785304088209137,0.396,0.188,0.284,0.05711000756746575,35,12
12211,014954,2013,0.03906464828418832,0.03906464828418832,4.086371587756576,5.943177256476456,0.331,0.236,0.265,0.17101766308939695,35,12
12211,014954,2014,0.049216042560361384,0.049216042560361384,3.9688260470324837,6.029557220417331,0.41,0.233,0.268,0.090220494091472,35,12
12211,014954,2015,-0.1437059877608292,-0.1437884947669148,3.961884213062135,6.238902582989631,0.343,0.169,0.267,0.23287071241375504,35,12
12211,014954,2016,0.046853758766059794,0.04464497672606016,4.1154594989225295,6.266348192979679,0.385,0.134,0.454,0.027825710136327425,35,12
12211,014954,2017,0.19879856224778347,0.1894200642205257,4.101119145903856,6.285006914439119,0.279,0.083,0.496,0.018833883137625636,35,12
12211,014954,2018,0.1055195506240294,0.08598803464374849,4.057472479797601,6.213737719752547,0.269,0.122,0.475,-0.06878881871798498,35,12
12211,014954,2019,0.011852029498394145,-0.009509254096833675,3.9859323763016556,6.22659990839455,0.255,0.125,0.46,0.012945262378269063,35,12
12211,014954,2020,0.3548097885908259,0.348698018568645,3.726750924478255,6.215119967394914,0.281,0.091,0.467,-0.011414297910013617,35,12
12211,014954,2021,0.19272166751276854,0.19260748011101736,4.18230004179035,6.2152359013127105,0.242,0.125,0.48,1.159406383932418e-4,35,12
12211,014954,2022,0.08133172906228858,0.06646609202861775,4.5658563129400065,6.346558742321508,0.215,0.131,0.471,0.14033586907422124,35,12
12211,014954,2023,-0.19832740004088167,-0.2368438373060029,4.503070205952174,6.457060037269169,0.209,0.186,0.453,0.11683779529767267,35,12
12211,014954,2024,-0.07330408266862465,-0.12006317377588838,4.511494960517872,6.566184265663481,0.355,0.164,0.394,0.11530089377496344,35,12
12214,014938,2006,1.081298637528275,1.0359519737043308,4.29983317829759,2.2562269690158963,1.2550266275404847,-0.11972347334241122,0.03567771914625502,NA,36,6
12214,014938,2007,-0.5039060053111627,-0.5274773433497444,4.29983317829759,2.2562269690158963,1.2550266275404847,-0.11972347334241122,0.03567771914625502,NA,36,12
12214,014938,2008,-0.45669253628081496,-0.4655328452850369,4.026244149518169,2.273876928857302,0.5223573620313959,0.03488731089842544,0.034522478132340634,0.017806640829579966,36,12
12214,014938,2009,1.4260865673941132,1.4240423783339784,3.92150174938269,2.1117877177190474,0.5739365777169984,-0.09814837226189037,0.029892290935495582,-0.1496346609035711,36,12
12214,014938,2010,-0.5878135242960991,-0.5882663041530779,4.086536379774289,1.47613506511968,0.539,-0.124,0.09,-0.47041026261648305,36,12
12217,012236,2006,-0.028289420925593722,-0.05216108418441345,2.496776721450309,5.026666111168783,0.2614096582269299,0.13734057628719887,0.3734779299847793,NA,38,6
12217,012236,2007,0.02125631307061826,-0.024531770725473745,2.496776721450309,5.026666111168783,0.2614096582269299,0.13734057628719887,0.3734779299847793,NA,38,12
12217,012236,2008,-0.6855209447915545,-0.6908325475657788,2.6084710713783092,5.414726124984585,0.3744667193118382,0.1487286985237504,0.4558527043806828,0.47411824909463074,38,12
12217,012236,2009,0.4460416502233817,0.44486531388138717,2.8774523063751007,5.654644750094653,0.617513654238492,0.13229697319818637,0.44771107960016104,0.2711457067706317,38,12
12217,012236,2010,1.920398170824892,1.9176622804709225,3.111865597535705,5.649431879906119,1.098,0.051,0.42,-0.005199306759098834,38,12
12217,012236,2011,-0.04735859161290312,-0.04773153694584864,2.9325684684368643,5.634700313468757,0.711,0.141,0.411,-0.014623587794319406,38,12
12217,012236,2012,0.23032857963089115,0.22959553745054895,2.9019365126373957,5.798383312027567,0.601,0.158,0.383,0.17784087864987944,38,12
12217,012236,2013,0.7642439080783345,0.7642439080783345,2.9804538633060758,6.035976525257126,0.535,0.145,0.411,0.2681932036656295,38,12
12217,012236,2014,0.4106116597843328,0.4106116597843328,3.063204225765782,6.0992915185614285,0.385,0.139,0.397,0.06536236839651173,38,9
12226,014891,2006,-0.017822444409899107,-0.04185148332666633,5.490575474016568,5.244389024522481,0.9078665396189322,0.11573087071240105,0.3639736147757256,NA,20,6
12226,014891,2007,-0.5763455491814597,-0.5967697168500182,5.490575474016568,5.244389024522481,0.9078665396189322,0.11573087071240105,0.3639736147757256,NA,20,12
12226,014891,2008,-0.9278728826336103,-0.9292255875553199,5.578642900448019,5.320978649091116,0.35702122062875136,0.1664695186329332,0.3405544910647949,0.07959894459102904,20,12
12226,014891,2009,10.417905445324795,10.409574139778877,5.664408706312311,5.41300227462618,0.5315075393290394,0.17922551537199516,0.3395213638633284,0.09639072459234348,20,12
12226,014891,2010,0.4530229821947269,0.45162477242820764,5.425333806950179,5.420234069041573,0.959,-0.12,0.559,0.007258006990512812,20,12
12226,014891,2011,-0.5398723052030144,-0.5400809013039333,5.286304506416236,4.977643673135613,0.623,0.12,0.388,-0.3576297292990811,20,12
12226,014891,2012,-0.31552773563006364,-0.3159641656784603,5.697823476978423,4.7969221365111325,0.506,0.029,0.384,-0.16533224926274015,20,12
12226,014891,2013,0.5336546302604297,0.5336546302604297,5.800386009635217,4.895082270114517,1.332,0.07527444979084194,0.437271291840965,0.10313942065595152,20,12
12226,014891,2014,2.081257640738751,2.081257640738751,5.646729805390333,5.094798730661757,0.94,0.054,0.462,0.2210564913829874,20,12
12226,014891,2015,0.6426532734192467,0.6425208483706011,5.572551206570911,5.0194562746020335,0.427,0.13,0.414,-0.07257417065532469,20,12
12226,014891,2016,0.9345166931179392,0.9306087651741468,5.477976800946888,5.0789105748432135,0.441,0.219,0.369,0.061257260670459605,20,12
12226,014891,2017,0.5641465255567202,0.552288933381025,5.6565763794189206,5.269454821862936,0.206,0.25,0.387,0.20990790727214997,20,12
12226,014891,2018,-0.25484364287516115,-0.2685949044884065,5.701658033132305,5.417592621624356,0.161,0.235,0.337,0.15967268797282697,20,12
12226,014891,2019,-0.14482136426035552,-0.16336689699282692,5.787148941524776,5.4820046569697745,0.144,0.226,0.297,0.06653175702062693,20,12
12226,014891,2020,-0.014287025082400873,-0.019525799492423168,5.899402099754787,5.627232549000522,0.263,0.211,0.286,0.15630305249492357,20,12
12226,014891,2021,0.818952910174622,0.8187860176840451,5.982997719425211,5.776403866205835,0.378,0.206,0.325,0.1608718494954874,20,12
12226,014891,2022,0.2577916998423151,0.24020737524270985,5.945296982582413,5.904203138863143,0.473,0.209,0.371,0.1363248883281618,20,12
12226,014891,2023,-0.06948916371858249,-0.11388952596193935,5.780288716619666,6.948385575129433,0.339,0.153,0.369,1.8410748141580853,20,12
12226,014891,2024,-0.5976908154930741,-0.6195707600806979,5.897965769202462,7.054631852242703,0.381,0.149,0.383,0.11209572650885713,20,12
12248,014616,2006,-0.04011541916668515,-0.06365832910941105,6.374352433992423,4.5363344450126375,1.0437306322901139,0.03700132836268587,0.24914299181557187,NA,40,6
12248,014616,2007,-0.13521782251573988,-0.1744530394288799,6.374352433992423,4.5363344450126375,1.0437306322901139,0.03700132836268587,0.24914299181557187,NA,40,12
12248,014616,2008,-0.276166145736397,-0.28765000460529333,6.389046314183686,4.554129491273504,0.7987965570673996,0.032181343660548915,0.2567772352247853,0.01795432146377,40,12
12248,014616,2009,-0.09084334236150593,-0.09169245456065578,6.395547121008637,4.55553866797976,0.9152565082717908,0.013072994388280544,0.26779671703902985,0.001410170062300054,40,12
12248,014616,2010,0.5782230859076651,0.5766919074067887,6.408819474652456,4.595220855134423,1.734,0.005,0.244,0.04048004371676584,40,12
12248,014616,2011,-0.3120336807445392,-0.31231257971068127,6.492165141663343,4.583507229351832,1.413,0.019,0.26,-0.011645288354711703,40,12
12248,014616,2012,0.23921871835557385,0.23846504271090008,6.511615170742218,4.584722550718986,1.406,0.027,0.288,0.001216060169430902,40,12
12248,014616,2013,0.41321559062149205,0.41321559062149205,6.494916110421258,4.665239359454001,1.335,0.055,0.308,0.08384706458724589,40,12
12248,014616,2014,-0.0449167086213168,-0.0449167086213168,6.509154313752312,4.66020746291799,0.911,0.041,0.285,-0.0050192577525402455,40,12
12248,014616,2015,-0.2451113718666752,-0.24519468775753994,6.54568587184519,4.687100342078905,1.085,0.055,0.292,0.027257756156656338,40,12
12248,014616,2016,0.8171508633959843,0.8142392388252577,6.571065627423661,4.717900478007824,1.232,0.061,0.293,0.031279367594759536,40,10
12266,014603,2006,-0.2704405711508131,-0.2891821364216143,2.925746846154288,3.1213070964620573,0.0706903397355429,-0.8232492503086964,0.22270241665196686,NA,28,6
12266,014603,2007,-0.6810345280244732,-0.6968954479026983,2.925746846154288,3.1213070964620573,0.0706903397355429,-0.8232492503086964,0.22270241665196686,NA,28,12
12266,014603,2008,-0.21621611027216348,-0.22886285364287529,2.825066659488398,3.135363772639185,0.08662906910336951,-0.9320780971431055,0.26125146758272816,0.01415593579114489,28,12
12266,014603,2009,1.041378608893158,1.0395202157968022,2.8017642113737127,3.1379694109744762,0.16492837064095214,-1.0258923537320555,0.3236327362623065,0.0026090359612122764,28,12
12266,014603,2010,-0.2229737864590735,-0.22380003060546227,2.5787884933609173,3.141000766145235,0.057,-0.446,0.821,0.0030359543739428498,28,12
12266,014603,2011,-0.5521741689560111,-0.5523624233070243,2.4034836139484206,3.3787813423778235,0.129,-0.854,0.56,0.2684308384139751,28,12
12266,014603,2012,0.281552506051608,0.2806720834916294,2.7186772936764965,3.5486398976993487,0.144,-0.9995499999999999,0.538,0.1851372081131753,28,12
12266,014603,2013,0.05303095043460848,0.05303095043460848,2.8716796248840124,3.3415181461605545,0.118,-1.03971,0.69,-0.1870793303802565,28,12
12266,014603,2014,-2.1826376064293385e-6,-2.1826376064293385e-6,2.729215012294253,3.807950548754951,0.175,-0.651,0.426,0.5942962281508739,28,12
12266,014603,2015,-0.1582731991407541,-0.15836600489005748,2.660183523431307,4.505846964693306,0.202,-0.575,0.265,1.0095210617426429,28,12
12266,014603,2016,-0.7364108493088599,-0.7370595869271135,4.267515855620446,4.579483079052106,0.274,-0.592,0.388,0.07641504224418794,28,12
12266,014603,2017,0.7972925712613892,0.7830163169834885,4.46095821606608,4.691742299849131,0.497,-0.531,0.565,0.11880284002298293,28,12
12266,014603,2018,0.05669990767981847,0.037481485688075855,4.308031778294275,4.771633326847588,0.207,-0.029,0.529,0.08316902506350694,28,12
12266,014603,2019,0.8707356306584844,0.8325556166181296,4.965360449321501,4.561845061249718,0.187,-0.192,0.399,-0.18924410728799776,28,12
12266,014603,2020,0.5045633510247536,0.4970681527424934,4.789040929768875,4.3617601498124134,0.163,-0.021,0.433,-0.18133876357560577,28,12
12266,014603,2021,1.5285917254208643,1.5283269078827537,5.342102367905801,4.678606504061274,0.12,0.031,0.572,0.3727916321193955,28,12
12266,014603,2022,-0.5281010741340788,-0.5350494746938019,5.391201542665675,5.5816525047561205,0.027,0.099,0.743,1.4671064857833114,28,12
12266,014603,2023,-0.527958273845803,-0.552294454747777,5.986006252608305,6.0634200257373605,0.172,0.027,0.639,0.6189333735075893,28,12
12266,014603,2024,0.9000003912448216,0.8089912784832975,6.40378283080069,6.111587066259756,0.471,-0.001,0.584,0.04934592397689379,28,12
12307,184717,2011,-0.5674654565579725,-0.5676431410620157,5.265686656254513,4.805323474891279,0.428,-0.338,0.184,NA,28,12
12307,184717,2012,-0.7296364103700725,-0.7298109115589461,5.002842203459477,5.8790038849598485,0.223,-0.389,0.218,1.9261290613053477,28,12
12307,184717,2013,0.6955152095675639,0.6955152095675639,5.563906259355926,5.768667810646548,0.379,-0.534,0.615,-0.1044668809605738,28,12
12307,184717,2014,-0.6105859423881719,-0.6105859423881719,6.020742074315723,5.492378082330574,0.027,-0.443,0.835,-0.24140688698607668,28,12
12307,184717,2015,-0.2135934457512053,-0.2136745135773448,5.8851327549251256,5.2926211740031555,-0.3335344607151866,-0.348,1.424,-0.18107019610104022,28,12
12307,184717,2016,-0.5493827567520964,-0.55040919783175,5.688685589650154,5.376125271216219,-0.7625861457266756,-0.426,1.5320400000000078,0.08708966932174747,28,12
12307,184717,2017,-0.6575162558360192,-0.6605634808070384,4.970195337169824,4.7022787477337955,-0.4733468571014456,-0.669,1.695,-0.4902559405688699,28,12
12307,184717,2018,-0.109334143457811,-0.12620603026341481,4.813200099492253,4.866557049878297,-0.8967784043546313,-0.798,1.7166800000000002,0.17854226029510517,28,12
12307,184717,2019,-0.07485030778035973,-0.09593325347397541,3.542568334843015,5.020473407432152,-1.1431890372025515,-0.48,1.632,0.1663933227075683,28,12
12307,184717,2020,0.9983825442950436,0.9888500712418091,3.6957642481432122,4.851444154691156,-0.8319650127029947,-1.096,1.5924000000000014,-0.15551580045285615,28,12
12307,184717,2021,-0.1238859763755017,-0.12399706954005596,4.595443894207419,5.081193162558577,-0.6892774813447861,-0.754,1.586,0.2582841508696503,28,12
12307,184717,2022,-0.7171909078900336,-0.7216746748042009,4.500742941513264,5.406337342703766,-0.11359390135639126,-0.124,1.399,0.384230210106482,28,12
12307,184717,2023,-0.4203921230956076,-0.4368906909642001,4.752754162632703,6.860975991644002,0.147,-0.643,1.146,3.2829355426499234,28,7
12308,126136,2011,0.46224941298075906,0.4616892496744669,6.016551415254067,9.720645860495285,0.409,0.169,0.895,0.19997118570811123,48,12
12308,126136,2012,0.3389522561262259,0.33815160640166364,6.020496833410256,9.661861751843032,0.171,0.166,0.927,-0.057089686637051267,48,12
12308,126136,2013,0.7938089875672485,0.7938089875672485,6.019895806838811,9.65534665470488,0.162,0.169,0.982,-0.006493919908321131,48,12
12308,126136,2014,0.21833634339606744,0.21833634339606744,6.005937951922729,9.654962088618868,0.106,0.173,0.994,-3.8449214995193846e-4,48,12
12308,126136,2015,0.0989082366021461,0.09879578905869035,5.914828453170793,9.758172721371269,0.103,0.177,0.993,0.10872491826399128,48,12
12308,126136,2016,0.42182879928242034,0.41894401467424114,5.891382222851627,10.108467133222666,0.085,0.152,0.998,0.41948540040474125,48,12
12308,126136,2017,0.16685294217235946,0.15768217756610325,5.862580203352122,10.57938683968652,0.911,0.114,0.731,0.6014663951120163,48,12
12308,126136,2018,-0.15177385855324244,-0.16711513472345385,5.889574021067156,11.704950682967874,0.662,0.101,0.681,2.791509817885848,48,12
12308,126136,2019,0.7022137935836708,0.6679994351401737,5.881840383982732,11.787055878459672,0.731,0.106,0.683,-0.01639531217506222,48,12
12308,126136,2020,0.36379617177762125,0.3575240179703987,5.884515468765018,11.84591153808729,0.571,0.111,0.707,-0.0033623647040368835,48,12
12308,126136,2021,-0.01447987330788536,-0.014577565240777468,5.930162283809606,11.857440772142807,0.359,0.122,0.751,0.014083350441387806,48,12
12308,126136,2022,-0.47988368991510977,-0.48752135557926324,5.916594658258592,11.87899811184392,0.276,0.138,0.82,-0.026871271627932087,48,12
12308,126136,2023,0.1462099535734913,0.09252468226590427,5.943079450300708,11.8558208654445,0.594,0.147,0.895,-0.011892709041232682,48,12
12308,126136,2024,-0.11811767721417943,-0.16314569801575907,5.9067487365600755,11.871205141208472,0.463,0.146,0.907,0.014260549789109487,48,12
12312,126600,2011,0.09684906944445637,0.09640708139787502,2.227015488424201,3.6313827477654113,0.138,0.231,0.698,NA,73,12
12312,126600,2012,0.11142317619713604,0.11075234662767985,2.431875735501909,4.339732202482475,0.177,0.085,0.491,1.0306368330464715,73,12
12312,126600,2013,0.7957098254628487,0.7957098254628487,2.785011242238338,4.756757583412185,0.162,0.057,0.469,0.5174410265103603,73,12
12312,126600,2014,-0.49262653228573827,-0.49262653228573827,2.760511914918298,4.943954034488956,0.164,0.045,0.497,0.20586415509418413,73,12
12312,126600,2015,-0.10242132122633207,-0.10251066382978857,2.977538017562477,5.155860546249035,0.434,0.057,0.368,0.23603232519027378,73,12
12312,126600,2016,0.3616037304887376,0.360426278978661,3.226462630500806,5.580540817798163,0.669,0.05,0.297,0.5291014442618697,73,6
12330,185584,2011,-0.6266242344473157,-0.6266785887933329,1.4538271323867544,5.517701861454288,0.323,0.166,0.483,NA,80,6
12330,185584,2012,0.4757394041685974,0.4748548004444697,1.4538271323867544,5.517701861454288,0.717,0.131,0.524,NA,80,12
12330,185584,2013,1.1350951778684784,1.1350951778684784,1.7480891549542374,6.441008739655459,0.471,0.097,0.635,1.5176020428648287,80,12
12330,185584,2014,0.39236502795256856,0.39236502795256856,1.778416883241423,6.607326984145835,0.277,0.108,0.659,0.1809488723986865,80,12
12330,185584,2015,-0.3604225749593769,-0.3604860999064168,1.7160476474923585,6.596481088174012,0.259,0.129,0.646,-0.010787291306831379,80,12
12330,185584,2016,0.310149659366854,0.30901273055994594,1.8895557336506776,6.835339412870703,0.31,0.126,0.639,0.269798624734305,80,6
12340,184785,2011,-0.3928779831595416,-0.3931377912293723,4.471712921890113,7.196252768890723,0.101,0.131,0.973,NA,37,12
12340,184785,2012,-0.25046496828316533,-0.2509088771072563,4.399968872387293,7.200556227603765,0.409,0.15,0.905,0.0043127318889614906,37,12
12340,184785,2013,1.6583863604877354,1.6583863604877354,4.364853860234772,7.242352902470733,0.387,0.138,0.925,0.042682453647879086,37,12
12340,184785,2014,0.1939258410308704,0.1939258410308704,4.169500133600236,7.121350994431203,0.106,0.138,0.91,-0.1139677309933317,37,12
12340,184785,2015,0.12224822026009963,0.1221277857809322,4.161582382374227,7.075802946801117,0.211,0.155,0.879,-0.04452630677752284,37,12
12340,184785,2016,0.010633747051168596,0.008532702413690307,4.0747652433240775,7.075737855540187,0.16,0.149,0.907,-6.508914253930343e-5,37,12
12340,184785,2017,0.09639526698778567,0.0878681247160562,4.06056556223898,7.102908325633017,0.426,0.141,0.828,0.0275429531767261,37,12
12340,184785,2018,-0.20803437165210437,-0.22245886077582744,4.093223681104947,7.058347922212028,0.5,0.096,0.801,-0.043582172559866586,37,12
12340,184785,2019,0.3132084546844036,0.29343018104167906,4.2687253174134225,7.1389439811093816,0.517,0.169,0.767,0.08393296304675268,37,8
12347,177313,2011,0.06285722835897323,0.06274223188308148,0.6931471805599453,3.823126215800985,0.122,-0.9430399999999999,0.738,NA,28,6
12347,177313,2012,0.5161108055699595,0.5152927496015058,0.6931471805599453,3.823126215800985,0.256,-0.683,0.186,NA,28,12
12347,177313,2013,1.7959397401449628,1.7959397401449628,2.829641911688619,4.325032913153762,0.207,-0.612,0.211,0.6518678820469102,28,12
12347,177313,2014,-0.7049039776616142,-0.7049039776616142,2.5387053065340353,4.4436977675300975,0.046,-0.601,0.171,0.12599248359093798,28,12
12347,177313,2015,-0.5176694076521047,-0.5177183092945956,2.15433097273363,4.958162356835139,0.17,-0.286,0.404,0.6727426576878327,28,12
12347,177313,2016,-0.8297031497365064,-0.8300546933595103,2.8314171156518997,6.034181544974687,0.369,0.012,0.654,1.932980636820954,28,10
12348,185194,2011,-0.2979937114046496,-0.2980693250641666,2.9679820223975684,5.096525487238552,0.041,0.268,1.166,NA,58,6
12348,185194,2012,-0.21691122255477036,-0.2174235940253959,2.9679820223975684,5.096525487238552,0.247,0.232,0.783,NA,58,12
12348,185194,2013,0.21146754367147214,0.21146754367147214,2.9836364243306566,5.511919543375023,0.344,0.167,0.633,0.5149676053666803,58,12
12348,185194,2014,-0.1450530717166031,-0.1450530717166031,2.9715959535726113,5.573438378154921,0.369,0.158,0.59,0.06345052619676454,58,12
12348,185194,2015,-0.3529827806445157,-0.35305948816774146,2.934008034221862,5.5406829845088374,0.417,0.098,0.584,-0.03222474538425908,58,12
12348,185194,2016,-0.5777771614633338,-0.5787499898472458,2.8484812213076487,5.528488168795737,0.36,0.145,0.77,-0.012120760284400352,58,12
12348,185194,2017,-0.34210587076113885,-0.34765452537501884,2.941459475598721,5.513670652387184,0.726,0.057,0.777,-0.014708277228981236,58,12
12349,185227,2011,0.06077293830294406,0.06064154915195363,2.089812884096504,4.574669740539708,0.193,0.32,0.565,NA,56,6
12349,185227,2012,-0.6002003734294796,-0.6004856932332483,2.089812884096504,4.574669740539708,0.281,0.342,0.372,NA,56,12
12349,185227,2013,-0.6051711404551026,-0.6051711404551026,2.1660316611368895,4.885087188164621,0.598,0.242,0.312,0.36399439152129986,56,12
12349,185227,2014,-0.7749998862239293,-0.7749998862239293,2.4106047025012822,5.007864793133588,0.867,-0.029,0.343,0.1306329458360419,56,6
12350,163806,2012,-0.6394622083171253,-0.6396888688705347,1.5720821258903315,0.5116253039365549,-0.011552013722940959,-14.83453237410072,4.13189448441247,NA,73,6
12350,163806,2013,0.2521492861378525,0.2521492861378525,1.5720821258903315,0.5116253039365549,3.506799999999974,-1.03971,0.873,NA,73,12
12350,163806,2014,-0.7414186394968769,-0.7414186394968769,2.31191642042293,3.3456494350293435,0.177,-0.599,0.876,5.665578947368445,73,12
12350,163806,2015,-0.8336282967677282,-0.8336492790814762,1.6392908755837814,3.1139152292317016,0.073,-1.139,1.424,-0.20684308819902042,73,12
12350,163806,2016,-0.6010633022139296,-0.6019954269857553,0.7382676158404148,2.661866636797728,0.64,-0.159,0.631,-0.36367675152161355,73,12
12350,163806,2017,0.4840010890881732,0.47135708747193905,0.725512465061977,3.131748077471434,0.367,-0.306,0.665,0.5998045102283042,73,12
12350,163806,2018,-0.4860741241040981,-0.49585479803297194,0.6074336622859154,3.1488824530476656,0.111,-0.202,0.871,0.01728201099764324,73,12
12350,163806,2019,-0.438811039861737,-0.45136732192427464,0.46871413841586385,3.4760265222828046,0.487,-0.161,0.596,0.3870012870012872,73,12
12350,163806,2020,3.3457955907966523,3.3228061073488915,0.2500510042341342,3.248978168684644,0.377,-0.101,0.679,-0.20311775076551924,73,12
12350,163806,2021,-0.6250890833591698,-0.6251458575918755,1.7396100104046441,3.1373620356846543,0.072,-0.055,0.859,-0.10561248253376805,73,12
12350,163806,2022,-0.8049712361237571,-0.8051869679932452,2.6332803060383365,3.2894088430534403,0.039435819602284955,-0.0543109553807731,0.9074812688709135,0.1642147289849413,73,6
12356,185119,2011,-0.402744062683676,-0.40280035808595593,1.7190001149456269,5.324296955506984,0.601,0.038,0.283,NA,73,6
12356,185119,2012,0.7148642293882592,0.7138552477622853,1.7190001149456269,5.324296955506984,1.077,0.05,0.231,NA,73,12
12356,185119,2013,0.059101037729439865,0.059101037729439865,2.4448149407410797,5.5896091660887075,0.681,0.101,0.284,0.3038379842544234,73,12
12356,185119,2014,-0.22767743616894498,-0.22767743616894498,3.118494839216893,6.137024863763812,0.655,0.056,0.346,0.7287795509488814,73,12
12356,185119,2015,-0.4200381097775998,-0.4200996705181841,3.2626238713984996,6.104469519311266,0.756,0.03,0.327,-0.03203112335872911,73,12
12356,185119,2016,0.9584747986960862,0.9545361390866014,3.3319416289959825,6.159165153500159,1.199,0.061,0.395,0.056219088767569855,73,12
12356,185119,2017,-0.5021195120473104,-0.5063075686793148,3.403298043859111,6.116785765802653,0.585,0.073,0.462,-0.04149393382702696,73,12
